Depth (m), Temperature (deg C)
6.185117068645424432e+00,-1.590320341304499721e+02
5.892678754716304645e+00,-1.589176376766206147e+02
5.610405367162377033e+00,-1.588032412227912857e+02
5.421205321861574333e+00,-1.586888447689619284e+02
5.630662522639493517e+00,-1.585744483151325710e+02
5.843278028855343642e+00,-1.584600518613031852e+02
6.211250017898688469e+00,-1.583456554074738278e+02
6.570763912037712373e+00,-1.582312589536444705e+02
6.696375446689659228e+00,-1.581168624998151131e+02
6.711857984789333820e+00,-1.580024660459857557e+02
6.478913085077361522e+00,-1.578880695921564268e+02
6.135222854095977674e+00,-1.577736731383270410e+02
5.821935925760177710e+00,-1.576592766844976836e+02
5.542566540333766056e+00,-1.575448802306683262e+02
5.399334269849841661e+00,-1.574304837768389689e+02
5.682586517652354452e+00,-1.573160873230096115e+02
5.927636159336302946e+00,-1.572016908691802541e+02
6.293112130652020575e+00,-1.570872944153509252e+02
6.620881624220963602e+00,-1.569728979615215394e+02
6.677861854077973724e+00,-1.568585015076921820e+02
6.723847597916104313e+00,-1.567441050538628247e+02
6.435854556800535420e+00,-1.566297086000334673e+02
6.058679482674844685e+00,-1.565153121462041099e+02
5.784554596430855788e+00,-1.564009156923747526e+02
5.528302639901308879e+00,-1.562865192385454236e+02
5.457269624159509114e+00,-1.561721227847160378e+02
5.717110987718970527e+00,-1.560577263308866804e+02
6.001931744418903314e+00,-1.559433298770573231e+02
6.359967406121253219e+00,-1.558289334232279657e+02
6.720270794844100948e+00,-1.557145369693986083e+02
6.685957212174859166e+00,-1.556001405155692510e+02
6.697362283530697624e+00,-1.554857440617398652e+02
6.372782986987733267e+00,-1.553713476079105362e+02
5.944118485155110321e+00,-1.552569511540811789e+02
5.691207581768722434e+00,-1.551425547002518215e+02
5.447431897498018039e+00,-1.550281582464224641e+02
5.468647783681484853e+00,-1.549137617925931067e+02
5.769537976660162215e+00,-1.547993653387637494e+02
6.089376406807732067e+00,-1.546849688849343636e+02
6.401975852178859228e+00,-1.545705724311050346e+02
6.690441916405032607e+00,-1.544561759772756773e+02
6.720874579761417777e+00,-1.543417795234463199e+02
6.680152348762642411e+00,-1.542273830696169625e+02
6.312809635696615906e+00,-1.541129866157876052e+02
5.896927346316638285e+00,-1.539985901619582478e+02
5.623189404888460530e+00,-1.538841937081288620e+02
5.411719135213991727e+00,-1.537697972542995046e+02
5.487002451776720413e+00,-1.536554008004701757e+02
5.849226512816003698e+00,-1.535410043466408183e+02
6.133266455598528566e+00,-1.534266078928114609e+02
6.481627642805789513e+00,-1.533122114389821036e+02
6.738017205636168683e+00,-1.531978149851527178e+02
6.664308619257542254e+00,-1.530834185313233604e+02
6.682708300220180142e+00,-1.529690220774940030e+02
6.241207647173284911e+00,-1.528546256236646741e+02
5.805403199808211845e+00,-1.527402291698353167e+02
5.588023928184335354e+00,-1.526258327160059594e+02
5.406654882120450978e+00,-1.525114362621766020e+02
5.533706420539841631e+00,-1.523970398083472162e+02
5.889067650547660904e+00,-1.522826433545178588e+02
6.241221633094982124e+00,-1.521682469006885015e+02
6.518639403058722692e+00,-1.520538504468591441e+02
6.740545912715879773e+00,-1.519394539930298151e+02
6.693776565697740821e+00,-1.518250575392004578e+02
6.590327539348504793e+00,-1.517106610853711004e+02
6.190654688209012768e+00,-1.515962646315417146e+02
5.728361165883179673e+00,-1.514818681777123572e+02
5.554347693725860680e+00,-1.513674717238829999e+02
5.391396530249656927e+00,-1.512530752700536425e+02
5.607518024566116921e+00,-1.511386788162243136e+02
5.942726127821635451e+00,-1.510242823623949562e+02
6.302903025534391190e+00,-1.509098859085655704e+02
6.603128587472410160e+00,-1.507954894547362130e+02
6.773448796091637192e+00,-1.506810930009068557e+02
6.676136680725489825e+00,-1.505666965470774983e+02
6.600091264416548142e+00,-1.504523000932481409e+02
6.108823631641482343e+00,-1.503379036394188120e+02
5.681576690528015838e+00,-1.502235071855894546e+02
5.554007060666909190e+00,-1.501091107317600688e+02
5.387950065530867860e+00,-1.499947142779307114e+02
5.662659399128372684e+00,-1.498803178241013541e+02
6.076550780120858697e+00,-1.497659213702719967e+02
6.432028613484362722e+00,-1.496515249164426393e+02
6.717553064485646708e+00,-1.495371284626132820e+02
6.875507118150363972e+00,-1.494227320087839530e+02
6.728180794745839854e+00,-1.493083355549545672e+02
6.556859043310121926e+00,-1.491939391011252098e+02
6.076976125648197780e+00,-1.490795426472958525e+02
5.625711956596981977e+00,-1.489651461934664951e+02
5.500961619873683262e+00,-1.488507497396371377e+02
5.418706215313257246e+00,-1.487363532858077804e+02
5.749481090331946653e+00,-1.486219568319784230e+02
6.162850622149037783e+00,-1.485075603781490656e+02
6.464155006374149082e+00,-1.483931639243197083e+02
6.729696520788772673e+00,-1.482787674704903509e+02
6.870597625302693245e+00,-1.481643710166609935e+02
6.737256403718541620e+00,-1.480499745628316361e+02
6.480891202128507445e+00,-1.479355781090022788e+02
5.962125826835418252e+00,-1.478211816551728930e+02
5.599829831212001174e+00,-1.477067852013435640e+02
5.495073798219102024e+00,-1.475923887475142067e+02
5.403985634907798818e+00,-1.474779922936848493e+02
5.787151146296765525e+00,-1.473635958398554919e+02
6.200803090238749427e+00,-1.472491993860261346e+02
6.531443318591605873e+00,-1.471348029321967772e+02
6.866965976001264238e+00,-1.470204064783673914e+02
6.834090778954822198e+00,-1.469060100245380625e+02
6.720936999216313268e+00,-1.467916135707087051e+02
6.381649698803179227e+00,-1.466772171168793477e+02
5.923694049180273424e+00,-1.465628206630499903e+02
5.501257934478862133e+00,-1.464484242092206330e+02
5.418238685002710220e+00,-1.463340277553912472e+02
5.411548228605494337e+00,-1.462196313015618898e+02
5.834265004492493745e+00,-1.461052348477325324e+02
6.233428809369225831e+00,-1.459908383939032035e+02
6.558267130352634311e+00,-1.458764419400738461e+02
6.846115546438982236e+00,-1.457620454862444888e+02
6.771976792465908446e+00,-1.456476490324151314e+02
6.571519240547868179e+00,-1.455332525785857456e+02
6.278656232973646389e+00,-1.454188561247563882e+02
5.774450733787559464e+00,-1.453044596709270309e+02
5.453796867424551387e+00,-1.451900632170977019e+02
5.412323466110222192e+00,-1.450756667632683445e+02
5.445021943438525192e+00,-1.449612703094389872e+02
5.879376670936118821e+00,-1.448468738556096298e+02
6.345199824744383932e+00,-1.447324774017802440e+02
6.565570378168860799e+00,-1.446180809479508866e+02
6.870661222536689650e+00,-1.445036844941215293e+02
6.767280607716197771e+00,-1.443892880402922003e+02
6.542191638930703768e+00,-1.442748915864628430e+02
6.142032344750726125e+00,-1.441604951326334856e+02
5.660646294117445798e+00,-1.440460986788040998e+02
5.383707621542840549e+00,-1.439317022249747424e+02
5.369534716045480494e+00,-1.438173057711453851e+02
5.498520912137871086e+00,-1.437029093173160277e+02
5.945091474901120776e+00,-1.435885128634866703e+02
6.370811326989563206e+00,-1.434741164096573414e+02
6.632075247706468168e+00,-1.433597199558279840e+02
6.935084297905468098e+00,-1.432453235019985982e+02
6.721553880138995574e+00,-1.431309270481692408e+02
6.481885281731886828e+00,-1.430165305943398835e+02
6.051493901617988946e+00,-1.429021341405105261e+02
5.597762595124025964e+00,-1.427877376866811687e+02
5.362489740348789447e+00,-1.426733412328518398e+02
5.414061656803934142e+00,-1.425589447790224824e+02
5.559500094773671464e+00,-1.424445483251930966e+02
6.037639947775603311e+00,-1.423301518713637392e+02
6.420984218220816331e+00,-1.422157554175343819e+02
6.727158309263209013e+00,-1.421013589637050245e+02
6.955936477382554273e+00,-1.419869625098756671e+02
6.694569444146732273e+00,-1.418725660560463098e+02
6.459625872141607772e+00,-1.417581696022169524e+02
5.981618072321648327e+00,-1.416437731483875950e+02
5.508475041367152159e+00,-1.415293766945582377e+02
5.338035189804781311e+00,-1.414149802407288803e+02
5.408648558840686960e+00,-1.413005837868995229e+02
5.642721149100129452e+00,-1.411861873330701656e+02
6.081604964673122282e+00,-1.410717908792408082e+02
6.494768618172287233e+00,-1.409573944254114508e+02
6.733568977238508779e+00,-1.408429979715820934e+02
6.934995206775136367e+00,-1.407286015177527361e+02
6.669887573980395779e+00,-1.406142050639233787e+02
6.321371709894226143e+00,-1.404998086100940213e+02
5.869900289414096584e+00,-1.403854121562646640e+02
5.415948937398896490e+00,-1.402710157024353066e+02
5.313054043775132129e+00,-1.401566192486059208e+02
5.427401846320373480e+00,-1.400422227947765919e+02
5.716537672364252032e+00,-1.399278263409472345e+02
6.188373317792718709e+00,-1.398134298871178771e+02
6.559869810603479401e+00,-1.396990334332885197e+02
6.754469333185877389e+00,-1.395846369794591624e+02
6.912906950861243516e+00,-1.394702405256297766e+02
6.606726551890758081e+00,-1.393558440718004192e+02
6.253835534442941047e+00,-1.392414476179710903e+02
5.775528210899844694e+00,-1.391270511641417329e+02
5.323896476152201629e+00,-1.390126547103123755e+02
5.292962983838376267e+00,-1.388982582564830182e+02
5.434652263039581932e+00,-1.387838618026536608e+02
5.783655684663905561e+00,-1.386694653488242750e+02
6.234338201431291360e+00,-1.385550688949949176e+02
6.652401771423192223e+00,-1.384406724411655887e+02
6.868482713125795058e+00,-1.383262759873362313e+02
7.008153481957467790e+00,-1.382118795335068739e+02
6.529944506162145501e+00,-1.380974830796775166e+02
6.127432598483001591e+00,-1.379830866258481592e+02
5.691171227805464916e+00,-1.378686901720187734e+02
5.215732536735286473e+00,-1.377542937181894160e+02
5.296343369507562571e+00,-1.376398972643600587e+02
5.468714159565907451e+00,-1.375255008105307297e+02
5.866811360631201566e+00,-1.374111043567013724e+02
6.386291812448025240e+00,-1.372967079028720150e+02
6.731938207097917903e+00,-1.371823114490426292e+02
6.934229906757181539e+00,-1.370679149952132718e+02
6.931153306264254965e+00,-1.369535185413839145e+02
6.522393429042620205e+00,-1.368391220875545571e+02
6.092807183991193476e+00,-1.367247256337252281e+02
5.605611305377705911e+00,-1.366103291798958708e+02
5.114928955652097819e+00,-1.364959327260665134e+02
5.291575388875571662e+00,-1.363815362722371276e+02
5.521656978593012965e+00,-1.362671398184077702e+02
6.001448145454644667e+00,-1.361527433645784129e+02
6.522444698031125476e+00,-1.360383469107490555e+02
6.830340847102131185e+00,-1.359239504569196981e+02
7.027045341276144441e+00,-1.358095540030903692e+02
6.954866353591198092e+00,-1.356951575492610118e+02
6.482651909673788460e+00,-1.355807610954316260e+02
5.971988339711120197e+00,-1.354663646416022686e+02
5.509045596688927127e+00,-1.353519681877729113e+02
5.097050033468245367e+00,-1.352375717339435539e+02
5.322840757799170319e+00,-1.351231752801141965e+02
5.564185006979205816e+00,-1.350087788262848676e+02
6.036750244156456446e+00,-1.348943823724554818e+02
6.628074247200317792e+00,-1.347799859186261244e+02
6.894093228003608687e+00,-1.346655894647967671e+02
7.082518819856495895e+00,-1.345511930109674097e+02
6.831318423731565836e+00,-1.344367965571380523e+02
6.385006634402298431e+00,-1.343224001033086950e+02
5.851445066234990833e+00,-1.342080036494793376e+02
5.392977053077526506e+00,-1.340936071956499802e+02
5.080022842673083794e+00,-1.339792107418206228e+02
5.365216482417211274e+00,-1.338648142879912655e+02
5.651797104793442550e+00,-1.337504178341619081e+02
6.163579194959299734e+00,-1.336360213803325507e+02
6.724178007664229462e+00,-1.335216249265031934e+02
6.962973610902238875e+00,-1.334072284726738360e+02
7.080804158103068957e+00,-1.332928320188444786e+02
6.800683388993190803e+00,-1.331784355650151213e+02
6.247467072536109001e+00,-1.330640391111857639e+02
5.710946557135610391e+00,-1.329496426573564065e+02
5.307747078819772923e+00,-1.328352462035270491e+02
5.065308622135993311e+00,-1.327208497496976918e+02
5.395417021999254104e+00,-1.326064532958683060e+02
5.702863790690947177e+00,-1.324920568420389770e+02
6.259112241568810298e+00,-1.323776603882096197e+02
6.834680054451971465e+00,-1.322632639343802623e+02
7.016723700386942930e+00,-1.321488674805509049e+02
6.994640334127874226e+00,-1.320344710267215476e+02
6.641140125747534206e+00,-1.319200745728921902e+02
6.029885147928363054e+00,-1.318056781190628044e+02
5.556436791794252983e+00,-1.316912816652334470e+02
5.197140205777214028e+00,-1.315768852114041181e+02
5.049320121700814568e+00,-1.314624887575747607e+02
5.398744440358463237e+00,-1.313480923037454033e+02
5.768617653174856308e+00,-1.312336958499160460e+02
6.304971617089090152e+00,-1.311192993960866886e+02
6.862172033916669633e+00,-1.310049029422573028e+02
6.919920828957203618e+00,-1.308905064884279454e+02
6.929644876260225850e+00,-1.307761100345986165e+02
6.482528793174549442e+00,-1.306617135807692591e+02
5.819248729398336373e+00,-1.305473171269399018e+02
5.399427441430201036e+00,-1.304329206731105444e+02
5.085918959732155464e+00,-1.303185242192811586e+02
5.004228617383204458e+00,-1.302041277654518012e+02
5.411864417447204367e+00,-1.300897313116224439e+02
5.808304193833248696e+00,-1.299753348577930865e+02
6.323109453343211506e+00,-1.298609384039637575e+02
6.781350129013810069e+00,-1.297465419501344002e+02
6.820685920694121052e+00,-1.296321454963050428e+02
6.769649186345034764e+00,-1.295177490424756570e+02
6.241719773581286823e+00,-1.294033525886462996e+02
5.679073658633989830e+00,-1.292889561348169423e+02
5.251100629899833727e+00,-1.291745596809875849e+02
4.957559060636179460e+00,-1.290601632271582559e+02
5.004820546725641250e+00,-1.289457667733288986e+02
5.411880001716653510e+00,-1.288313703194995412e+02
5.806905232659071103e+00,-1.287169738656701554e+02
6.304797453398051310e+00,-1.286025774118407980e+02
6.743991325401101022e+00,-1.284881809580114407e+02
6.676680023937247910e+00,-1.283737845041820833e+02
6.518471218932717193e+00,-1.282593880503527259e+02
6.017107764775650125e+00,-1.281449915965233970e+02
5.415066370073017943e+00,-1.280305951426940112e+02
5.111610454925965996e+00,-1.279161986888646538e+02
4.880427002103491674e+00,-1.278018022350352965e+02
4.995848089801855352e+00,-1.276874057812059391e+02
5.406489316157110814e+00,-1.275730093273765959e+02
5.821226519038421365e+00,-1.274586128735472386e+02
6.335791602469620365e+00,-1.273442164197178812e+02
6.643723937517260758e+00,-1.272298199658884954e+02
6.502559385450200402e+00,-1.271154235120591522e+02
6.404396070352610160e+00,-1.270010270582297949e+02
5.756711425386154879e+00,-1.268866306044004375e+02
5.281241558785615631e+00,-1.267722341505710801e+02
4.996078713748656419e+00,-1.266578376967417370e+02
4.791677849290204350e+00,-1.265434412429123796e+02
4.984207020729940929e+00,-1.264290447890829938e+02
5.398308193047127723e+00,-1.263146483352536507e+02
5.778570554519296465e+00,-1.262002518814242933e+02
6.236529865100247427e+00,-1.260858554275949359e+02
6.547261649445452747e+00,-1.259714589737655785e+02
6.346172971275301222e+00,-1.258570625199362354e+02
6.237941335963147260e+00,-1.257426660661068496e+02
5.655248214914642801e+00,-1.256282696122774922e+02
5.003606229876302436e+00,-1.255138731584481349e+02
4.828907975069482994e+00,-1.253994767046187917e+02
4.689258709339447329e+00,-1.252850802507894343e+02
4.960544250721569348e+00,-1.251706837969600770e+02
5.365079300747557234e+00,-1.250562873431307338e+02
5.780486043655518991e+00,-1.249418908893013480e+02
6.198814365796851078e+00,-1.248274944354719906e+02
6.367374442330464568e+00,-1.247130979816426333e+02
6.222542580664881307e+00,-1.245987015278132901e+02
5.982754025183304236e+00,-1.244843050739839327e+02
5.434257494708689684e+00,-1.243699086201545754e+02
4.841791024333139681e+00,-1.242555121663252180e+02
4.708006372434229370e+00,-1.241411157124958464e+02
4.532503948817932837e+00,-1.240267192586664891e+02
4.866197184230228956e+00,-1.239123228048371317e+02
5.261957969001484159e+00,-1.237979263510077743e+02
5.701929217942908856e+00,-1.236835298971784312e+02
6.083630453349972100e+00,-1.235691334433490738e+02
6.237265675757488026e+00,-1.234547369895196880e+02
6.040901537733544657e+00,-1.233403405356903448e+02
5.791868717393908739e+00,-1.232259440818609875e+02
5.193483955614413006e+00,-1.231115476280316301e+02
4.669270187462285726e+00,-1.229971511742022727e+02
4.555632003120297924e+00,-1.228827547203729296e+02
4.409330711707440287e+00,-1.227683582665435722e+02
4.748469671016137816e+00,-1.226539618127141864e+02
5.166142887112147086e+00,-1.225395653588848290e+02
5.538081946542271261e+00,-1.224251689050554859e+02
5.971155323874408616e+00,-1.223107724512261285e+02
5.971765665802758249e+00,-1.221963759973967711e+02
5.802062321057661620e+00,-1.220819795435674280e+02
